ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:2000146,negative regulation of cell motility,196/8652,318/18112,3.748475169703876e-7,1.0150071904194061e-5,6.3148384545701625e-6,170819/360272/360459/93667/305471/24392/25367/25682/78969/81531/83516/294515/114514/311384/85471/24934/501099/306934/296374/366980/294503/81722/64468/304913/24654/171357/64357/29279/64373/314903/116680/171104/24185/297822/64202/361568/25112/81526/300721/117273/64457/502020/89805/260326/296072/24214/679028/25285/498003/113970/63995/287537/362814/360797/84402/25125/685611/24484/305795/29645/24316/114492/84580/24560/498596/50557/313216/302396/307449/29751/245921/24596/298696/25495/298487/89808/192126/84023/25094/314824/25496/302495/25614/26955/29386/305332/361749/499497/58834/312670/690538/315120/445442/500287/84426/303634/64021/362317/361596/311362/81507/25147/314814/307505/24224/113984/686611/29616/312566/292770/24426/501841/494345/58946/500915/316539/25664/311332/306096/24592/25426/304514/24832/362931/497010/361314/83502/24617/117183/314397/25195/366733/298006/24628/312279/25735/498130/317371/360750/298643/29146/114490/65130/29568/494343/315191/316736/50594/308577/117029/29499/361242/170520/362037/29290/246097/29741/24165/114300/94202/81679/287774/309429/24816/313488/24835/60582/29511/362578/360678/303185/171056/246297/89806/499518/102552895/192239/296354/679957/83718/290921/287287/310552/25418/361092/363517/362456/25237/25541/289237/59323/501195/361228/84397/29318/363875,196
GO:0006937,regulation of muscle contraction,113/8652,169/18112,3.792286206495859e-7,1.0226789782170671e-05,6.362568264819047e-6,25722/24602/501099/25650/686019/58971/25505/192206/298184/117028/25103/171104/683667/66026/117273/114553/29571/171115/25101/312981/305987/140448/29209/192249/117558/24174/25029/24242/24244/50663/307562/291760/308899/81632/289734/24782/360618/84023/64030/29693/81516/25154/50563/24807/24626/24925/29712/24323/64032/295929/25342/84022/85385/25252/689560/313587/25404/83731/29316/64513/25592/299331/59266/691246/24258/24837/25238/58950/29527/497757/24324/65032/24585/24929/29659/25665/192245/116601/114862/24693/171143/79240/29290/170921/24808/24165/24241/24176/81679/24816/170851/63887/29215/246297/500943/362521/306327/313050/361722/81509/24175/84583/59301/54254/171409/64672/84020/25439/29412/306871/60465/66024/24211,113
GO:0007204,positive regulation of cytosolic calcium ion concentration,222/8652,366/18112,3.886046072809817e-7,1.0437035123192871e-5,6.4933718075833705e-6,296456/25051/24650/29424/50672/301086/24392/29219/50577/290614/25267/170704/24412/116469/25297/140447/246215/116502/24410/60395/686019/24414/25505/288995/312781/25159/171104/683667/25385/66026/140908/56820/287673/83567/50646/362624/29256/25706/25316/60324/84550/682930/25398/313725/312896/312981/25399/315713/140448/29209/100124593/24316/317219/365802/114492/58942/498328/24242/24244/50663/29733/767613/25679/63889/498475/25248/302373/29180/317673/24166/64512/24335/140473/25296/89808/25262/25026/84023/25639/315858/25017/56827/24807/29597/117027/29372/24925/24323/116506/307916/81745/303634/293410/257648/298947/25187/25342/25668/24408/57301/24224/24326/304883/24887/25107/302378/29717/24932/24418/54234/294075/288371/116744/689560/114117/25404/140933/499194/116562/64513/308797/294807/116600/24832/310738/367315/296345/24167/366274/29716/24476/58950/25601/292661/29155/114246/25738/24324/85268/298006/24699/29465/171026/266806/311860/83518/29495/24929/83810/29659/113995/117264/116677/84475/154968/24179/171143/117029/81678/65024/171054/29251/24494/207113/114207/24241/29184/308408/24176/29636/83683/24816/63887/81638/64574/292168/365901/81503/29446/360822/24336/25570/170546/245920/301088/81752/171056/25542/690423/309139/679957/362521/361586/306327/24411/313050/24889/58959/116553/25172/691992/24514/24659/363682/315579/29595/29385/24686/81509/59301/66025/64672/89823/25439/497197/29412/308022/113959/60628/24180/66024/25723,222
GO:0050771,negative regulation of axonogenesis,56/8652,73/18112,3.9561508877326163e-7,1.0548929504775616e-5,6.5629865798075055e-6,360272/361764/25183/25595/311384/301346/65047/303901/29409/24855/140908/171287/290562/296789/84609/303206/691317/361324/266729/25529/171086/24882/50557/29751/81732/305589/690853/25614/360921/296787/293042/313633/360546/114523/308739/116671/303181/363142/24832/315996/361244/300231/306790/83469/29744/310641/113912/309280/304271/117029/83765/25353/29192/310630/64566/246262,56
GO:0021953,central nervous system neuron differentiation,139/8652,215/18112,3.959640558777589e-7,1.0548929504775616e-5,6.5629865798075055e-6,54278/360272/314423/25367/25595/317268/64186/309659/29227/293684/293012/289201/287989/501145/65196/362051/499211/252833/310533/25159/79225/300807/81524/295645/64444/303991/361103/84394/140908/84407/290986/310062/81666/83572/306759/307403/291709/311901/114850/691317/360610/363067/25398/54239/25524/60391/680427/24316/114502/361769/305719/498922/295327/140588/50557/59312/29751/114500/25608/246274/29619/311071/290447/316052/310698/24370/25614/307940/29686/299284/24881/312213/291023/114503/24465/312401/293976/24338/25509/499593/313633/259270/312275/295475/25054/306619/691589/316539/288663/315771/311332/360858/303181/299331/25450/315338/170845/79114/298399/308458/688749/140587/288457/312703/24929/362481/366214/29380/309280/306400/24215/365963/25022/312647/29499/24604/304103/314259/292934/364140/304729/25273/314717/360866/170671/288042/305066/116648/29192/684085/365748/24553/29577/29349/295654/360243/296500/57233/363875,139
GO:0048813,dendrite morphogenesis,126/8652,192/18112,4.075768264768591e-7,1.0814699166797624e-5,6.728334421442125e-6,83721/25595/64353/303599/117536/317235/289820/192352/287989/300759/83620/25696/310533/303222/306844/303259/84394/140908/83572/291209/29457/25537/280670/114850/25101/25398/117542/286928/54239/89816/361585/171086/56029/287110/303477/50557/29650/59312/79249/29751/81732/292732/84016/116554/84009/25615/84685/26955/311462/299799/316395/64551/246212/309957/54323/686779/24465/362876/246217/680835/24338/309902/287545/171574/297357/24408/500666/25576/304883/362173/310461/313633/306183/116665/58946/316539/81677/140933/171500/25400/171116/24718/116671/83684/83465/83817/171119/301309/25671/296558/361555/171026/24511/29495/306790/83469/114114/83527/360406/291553/498959/64476/83422/316085/499425/304522/25261/89820/116647/306152/192647/116478/78957/684085/25302/24245/24553/25435/288665/312132/300160/314621/362558/89823/292156/363875,126
GO:0033673,negative regulation of kinase activity,149/8652,233/18112,4.1475031943489104e-7,1.09610214420253e-5,6.81936841007684e-6,85272/499941/24708/83721/292887/25367/78969/24602/64204/116723/29417/297682/360593/293649/29477/114705/25369/313729/64468/362513/116477/312781/300980/24855/360555/29644/681059/24185/299626/303885/25112/81666/362778/291610/24205/301119/296072/500985/498003/63995/85265/171136/84402/25521/114509/360584/309377/140448/117186/29645/314623/24316/114906/316131/56029/140607/690898/500616/50557/64152/287931/59314/25296/192126/301164/315858/50677/287005/305922/25725/683722/683206/81745/309757/114851/295062/117063/287873/25744/305472/113984/25675/313633/292912/25099/266709/360481/24426/501841/498008/291171/308909/25404/362622/25664/689710/306141/29152/314979/24592/116457/314843/170538/24832/64031/24471/305454/25195/315447/64371/24699/312279/311860/497918/24697/314870/24678/81635/65038/292925/24179/366854/361242/29373/24494/81751/24679/24498/685781/246273/171125/29192/246297/54238/302247/361437/292699/287533/310552/29384/25510/315579/84583/362675/291005/363138/305203/25498/292594,149
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,145/8652,226/18112,4.425979368139051e-7,1.1650376767049685e-5,7.248248870867266e-6,170819/287357/29219/29417/305999/25369/116502/63868/54702/294503/83476/117279/25505/29702/246334/171104/25385/58935/24185/116549/117273/83805/191568/171287/500318/316521/24482/500133/24817/266680/300948/170915/315203/298298/63879/315713/294313/25584/307480/282844/317673/500501/245921/290317/24596/287931/29884/100362347/64547/315151/25298/24404/303968/156117/58834/64032/445442/360721/313339/309757/295922/363265/24716/25240/25406/24887/499593/292804/360481/503018/24577/192154/94195/307428/58946/25664/78963/306417/300193/303181/310738/89783/83502/54226/64044/29527/64371/497811/60371/66028/315732/297376/64314/296654/24888/303372/24446/29568/492821/83618/365057/498704/306722/25391/79240/246097/116643/79245/298784/58918/24498/501560/282845/24835/29441/25420/308061/684545/294520/361241/681429/293625/81752/84600/298576/308896/81917/691998/313050/313128/310552/295357/24514/116558/25124/25550/287454/81687/361567/64625/25439/140593/78971/313017/307366,145
GO:0006469,negative regulation of protein kinase activity,136/8652,210/18112,4.5500445630184485e-7,1.1929422392009082e-5,7.421856315199266e-6,85272/499941/24708/83721/292887/25367/78969/24602/64204/29417/297682/360593/293649/114705/25369/313729/64468/362513/312781/300980/24855/360555/29644/681059/24185/299626/25112/81666/362778/291610/24205/301119/296072/500985/498003/63995/171136/84402/25521/114509/360584/309377/140448/117186/29645/24316/114906/316131/56029/690898/500616/50557/64152/287931/59314/25296/192126/301164/315858/50677/287005/305922/25725/683722/683206/81745/309757/114851/295062/117063/287873/25744/113984/25675/313633/292912/266709/360481/24426/501841/498008/291171/308909/25404/362622/25664/689710/306141/314979/24592/116457/314843/170538/24832/64031/24471/305454/25195/315447/24699/312279/311860/497918/24697/314870/24678/81635/65038/292925/24179/366854/361242/29373/24494/81751/24679/24498/246273/171125/29192/246297/54238/302247/361437/292699/287533/310552/29384/25510/315579/84583/362675/291005/305203/25498/292594,136
GO:1904062,regulation of cation transmembrane transport,233/8652,387/18112,4.634252585704461e-7,1.2102176614130188e-5,7.529334864645692e-6,29424/315611/367302/24602/296655/83516/65023/29219/260323/25751/24412/25297/100361134/497926/25650/24803/84351/29335/25177/81722/293860/25471/686019/116477/29738/58971/25505/288995/63883/29753/117028/54348/171104/683667/24185/303259/307206/66026/116465/140908/56820/361632/192129/308589/117087/25590/63847/291209/24214/298091/50646/287532/362624/25327/29256/29480/303803/25316/287715/25398/361618/312981/25690/140726/311171/366232/60391/25399/117096/29209/192249/117023/259243/24316/58942/498328/498174/24242/24244/50663/361705/29272/363159/58976/59326/81648/50557/64152/363674/59312/24782/116509/24335/362895/296395/25296/89808/24948/25639/25017/245956/85489/29658/361110/24626/24925/29686/316395/29712/499497/24323/290533/54323/361833/116506/307916/81745/298947/306811/24408/681024/317420/117018/25576/24326/24887/313633/295214/25252/689560/25404/282819/308797/25592/24718/116600/691246/307757/288689/24832/310738/367315/296345/338457/366274/29716/360645/24521/681190/24476/288740/54226/58950/25560/298296/25601/29155/29737/25738/24511/311860/83518/29495/24929/65199/246153/113995/25665/170496/117264/298575/316064/116601/84475/60460/298878/291553/362524/315272/24179/314622/191572/306722/29251/207113/81751/29141/116647/24176/308113/366602/29215/65144/29221/89786/78957/245920/25290/63848/499561/25390/171039/366270/690423/83529/362521/24377/306327/24411/58959/116553/287287/499263/64045/57395/498226/315579/192107/24686/81509/81687/84583/114766/64672/300748/84020/25439/54296/291245/361739/24180/497913/299341,233
GO:0014013,regulation of gliogenesis,89/8652,128/18112,4.7602232020411704e-7,1.2367106510412901e-5,7.694160248406775e-6,25008/291439/297804/399489/24387/29409/79225/117028/25049/56718/297893/25205/252917/24482/63995/500562/266729/84353/29609/60584/303356/24166/81732/81737/311331/114090/29361/25495/25296/313757/25496/499022/84046/25614/29386/29216/299284/361749/25587/291023/298894/312299/290571/361596/364382/25744/84006/24329/84050/308831/24577/25664/246216/24592/81749/81517/282840/366214/24916/309095/64476/316201/29499/313539/499425/29373/246097/29251/24494/304103/83765/24498/24835/364140/24209/684085/302993/309165/25167/29577/114125/79251/252939/362675/29366/296500/60628/497913/84577,89
GO:0030178,negative regulation of Wnt signaling pathway,111/8652,166/18112,4.773137823755547e-7,1.2367106510412901e-5,7.694160248406775e-6,114107/498528/24602/294515/311622/25236/64558/497926/84424/65027/50686/78974/311163/282582/304913/312781/689616/24855/266803/116680/64444/308766/501097/81649/24205/297893/308068/296179/310352/295445/361367/691317/84402/361230/25554/309377/84353/295691/83824/140588/307449/497936/79128/29361/25495/192126/58868/171548/497961/50677/305922/25496/503000/317715/83501/312937/498416/499088/313228/689914/295062/360577/679869/361094/500666/364952/499593/80722/25404/292907/83684/83502/362770/292041/361205/54226/81517/25565/89803/83469/113927/316101/308577/29499/29373/363126/500430/689918/361726/314717/361832/25437/289026/315259/64566/310552/140586/365468/295106/293897/29466/314621/140593/303412/312936/315870/299636/282836/84577/679811/299611,111
GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,86/8652,123/18112,5.050695755200985e-7,1.3035135490083166e-5,8.109772583906186e-6,338475/364786/29417/117107/25751/680066/307376/314694/287155/316312/680717/301291/54281/24914/289754/296072/25705/296179/84574/170915/305539/308478/361954/100366024/360959/65164/298696/79128/360606/311071/83727/25639/367100/306471/305922/81516/313757/311676/498576/84046/690516/290744/114208/365894/83837/300813/24881/445442/81745/309757/689008/83841/25617/50554/102553587/59107/25404/25664/311827/306141/362738/497010/24401/363425/300673/305302/114490/24842/24666/83823/306805/29373/171049/84471/314259/303185/309170/246297/367455/366251/679921/29476/314621/309775/362342/24472,86
GO:0071772,response to BMP,124/8652,189/18112,5.12539985243782e-7,1.3125394118239021e-5,8.165926733484164e-6,307251/85272/65195/502727/313575/25236/25431/85471/117140/680066/294503/307618/83476/294754/252833/266803/79225/690899/296952/287638/300455/679028/363455/252835/100360307/310681/84402/367218/85435/114031/309377/681433/59328/363294/25483/59302/360959/81735/65164/94338/311331/360606/25495/25296/170842/29300/58868/83727/367100/315748/24373/79210/81516/313757/25496/84046/690516/114208/287765/365894/29216/83837/24881/315879/81647/140590/301285/679869/680712/81710/81507/79558/50554/292770/94188/25661/80722/25404/25664/29263/29492/308739/497010/303689/64031/308870/501231/500485/294809/25671/361807/311860/500311/89803/306351/114029/294297/362812/24666/289264/298744/50594/291754/29373/102553002/414065/161452/25261/497979/64104/290652/290921/64566/310552/29577/293897/315388/25237/54254/294562/296500/29199/362342/84397,124
GO:0071773,cellular response to BMP stimulus,124/8652,189/18112,5.12539985243782e-7,1.3125394118239021e-5,8.165926733484164e-6,307251/85272/65195/502727/313575/25236/25431/85471/117140/680066/294503/307618/83476/294754/252833/266803/79225/690899/296952/287638/300455/679028/363455/252835/100360307/310681/84402/367218/85435/114031/309377/681433/59328/363294/25483/59302/360959/81735/65164/94338/311331/360606/25495/25296/170842/29300/58868/83727/367100/315748/24373/79210/81516/313757/25496/84046/690516/114208/287765/365894/29216/83837/24881/315879/81647/140590/301285/679869/680712/81710/81507/79558/50554/292770/94188/25661/80722/25404/25664/29263/29492/308739/497010/303689/64031/308870/501231/500485/294809/25671/361807/311860/500311/89803/306351/114029/294297/362812/24666/289264/298744/50594/291754/29373/102553002/414065/161452/25261/497979/64104/290652/290921/64566/310552/29577/293897/315388/25237/54254/294562/296500/29199/362342/84397,124
